state,country,shape,latitude,longitude 
ca,us,light,33.5225,-117.7066667
ms,us,triangle,34.9552778,-90.0347222
ca,us,light,33.6680556,-117.3263889
wa,us,unknown,47.3294444,-122.5788889
,,formation,20.653407,-105.225332
ns,ca,light,45.06,-74.91
ab,ca,flash,51.083333,-114.083333
oh,us,triangle,41.3686111,-81.6380556
sc,us,cigar,34.9247222,-81.0252778
,gb,circle,51.514125,-0.093689
me,us,triangle,44.01,-69.8988889
ca,us,fireball,34.0522222,-118.2427778
mi,us,triangle,43.6727778,-84.3805556
mn,us,fireball,47.2372222,-93.53
mi,us,triangle,42.6458333,-85.2908333
nc,us,oval,35.2269444,-80.8433333
fl,us,triangle,28.5380556,-81.3794444
tx,us,cigar,29.9911111,-93.9583333
fl,,teardrop,29.210815,-81.022833
fl,us,other,28.8002778,-81.2733333
az,us,light,33.4222222,-111.8219444
wa,us,rectangle,47.0380556,-122.8994444
az,us,triangle,33.415,-111.5488889
ca,us,light,33.7738889,-117.9405556
sc,,unknown,32.216316,-80.752608
pa,,fireball,39.890946,-75.283796
ca,us,light,33.7738889,-117.9405556
fl,us,changing,28.8525,-81.6855556
la,us,unknown,29.9022222,-90.3880556
tx,us,other,32.5563889,-95.8630556
fl,us,egg,27.9655556,-82.8002778
ca,us,cylinder,35.1427778,-120.6402778
,,other,52.784978,0.120429
fl,us,oval,27.9472222,-82.4586111
tx,us,cigar,27.79,-97.6686111
ca,us,sphere,38.3397222,-122.7
ca,us,light,37.8044444,-122.2697222
ca,us,sphere,37.8716667,-122.2716667
il,us,teardrop,41.4958333,-87.8486111
va,us,unknown,37.715,-76.6944444
tx,us,changing,30.5080556,-97.6786111
va,us,circle,39.0061111,-77.4288889
qc,,teardrop,45.492449,-72.31495
nm,us,rectangle,34.0583333,-106.8908333
ca,us,sphere,36.8252778,-119.7019444
ct,us,oval,41.3461111,-73.0794444
ct,,flash,41.522479,-72.01126
az,us,light,32.4366667,-111.2247222
ca,,circle,38.095476,-122.27247
id,us,light,42.7758333,-114.7033333
az,us,sphere,34.4838889,-114.3216667
fl,,other,27.32338,-82.541764
tn,us,oval,36.1658333,-86.7844444
az,us,other,32.2216667,-110.9258333
wa,us,formation,45.6388889,-122.6602778
wa,us,light,48.0983333,-122.5716667
md,us,oval,39.1111111,-76.9327778
il,us,changing,41.6475,-88.0894444
vt,us,circle,42.8508333,-72.5583333
fl,us,light,29.1869444,-82.1402778
nv,us,rectangle,36.175,-115.1363889
mo,us,triangle,38.4327778,-90.3775
wa,us,unknown,47.6063889,-122.3308333
,,disk,35.520461,127.725176
ar,us,sphere,33.3647222,-92.7247222
tx,us,circle,31.7586111,-106.4863889
va,us,changing,37.1655556,-76.9736111
tx,us,circle,31.0547222,-95.1255556
ca,us,teardrop,38.4405556,-122.7133333
fl,us,circle,29.1869444,-82.1402778
tx,us,fireball,30.505,-97.82
tx,us,fireball,30.2669444,-97.7427778
wa,us,fireball,48.0111111,-122.7675
tx,us,circle,30.0969444,-95.6158333
tx,us,sphere,32.4458333,-95.7036111
tx,us,light,32.7355556,-97.1077778
nh,us,light,43.2616667,-70.8658333
,,triangle,49.815273,6.129583
in,us,,39.4666667,-87.4138889
ca,us,fireball,34.0738889,-117.3127778
md,us,formation,38.3363889,-75.0852778
mo,,unknown,38.910841,-94.382172
or,us,unknown,44.0522222,-123.0855556
ca,us,fireball,33.8702778,-117.9244444
sc,us,unknown,32.9855556,-80.11
on,ca,other,49.783333,-92.833333
il,us,disk,41.9294444,-88.7502778
or,us,unknown,45.6722222,-118.7875
co,us,triangle,39.0638889,-108.55
ut,us,fireball,40.2969444,-111.6938889
nc,us,light,33.9730556,-78.3861111
tx,us,circle,29.7855556,-95.8241667
co,us,cone,39.0638889,-108.55
hi,us,,20.7580556,-155.9902778
va,us,circle,36.8188889,-76.2752778
ga,us,light,33.5213889,-84.3538889
fl,us,triangle,28.5666667,-81.2083333
ri,,triangle,41.447569,-71.524667
ca,us,formation,38.5816667,-121.4933333
ca,us,other,36.7477778,-119.7713889
ma,us,fireball,42.125,-71.1027778
fl,us,circle,29.8944444,-81.3147222
tn,us,fireball,35.7511111,-86.93
or,us,fireball,45.4983333,-122.4302778
wa,us,sphere,47.3811111,-122.2336111
fl,us,other,25.7738889,-80.1938889
nv,us,sphere,36.8055556,-114.0663889
pa,us,light,40.3708333,-80.235
or,us,light,43.0202778,-123.2919444
ny,us,circle,40.7141667,-74.0063889
pa,us,light,40.4494444,-80.2447222
wv,us,fireball,38.4191667,-82.4452778
ca,us,light,34.09,-117.8894444
id,us,fireball,43.4636111,-114.2597222
fl,us,unknown,30.0686111,-81.8605556
or,us,light,45.5236111,-122.675
ut,us,light,40.7608333,-111.8902778
fl,us,light,26.1719444,-80.1322222
id,us,circle,43.6136111,-116.2025
sc,us,formation,32.7763889,-79.9311111
,de,cigar,50.366667,9.916667
az,us,cigar,35.1980556,-111.6505556
co,us,triangle,40.4775,-104.9008333
wi,us,other,42.5847222,-87.8211111
ky,us,,37.6938889,-85.8591667
ca,us,,40.9466667,-124.0994444
ak,us,,58.4133333,-135.7369444
on,ca,triangle,42.4,-82.183333
tx,us,triangle,29.4238889,-98.4933333
al,,cigar,33.177776,-86.783333
wa,us,oval,47.9130556,-122.0969444
pa,us,changing,41.2330556,-80.4936111
,,sphere,64.963051,-19.020835
ak,us,fireball,64.7511111,-147.3494444
mo,us,sphere,39.7941667,-91.5230556
fl,us,cylinder,30.4097222,-86.6630556
nm,us,sphere,35.0844444,-106.6505556
mi,us,oval,41.8975,-84.0372222
nt,ca,disk,69.45,-133.066667
ny,,circle,42.94053,-78.869791
fl,,fireball,28.019735,-81.610977
fl,us,fireball,26.1219444,-80.1436111
il,us,sphere,42.2711111,-89.0938889
or,us,triangle,42.3266667,-122.8744444
,gb,disk,55.833333,-4.25
oh,us,triangle,41.0255556,-81.73
wa,us,light,47.0380556,-122.8994444
or,us,disk,43.7977778,-123.0583333
sc,us,unknown,32.8888889,-80.8533333
nv,us,light,36.175,-115.1363889
co,us,other,39.7661111,-105.0766667
,,circle,51.06498,3.10157
on,ca,fireball,43.15,-79.5
id,us,light,47.7180556,-116.9505556
oh,us,disk,41.4527778,-82.1825
nc,us,light,35.4086111,-80.5797222
ny,us,light,40.7719444,-73.9305556
oh,,light,39.439231,-84.537147
,,oval,22.572646,88.363895
,gb,light,51.5,-0.583333
sd,us,triangle,44.3633333,-98.2138889
pa,us,other,40.4991667,-77.7416667
wa,us,cylinder,47.6063889,-122.3308333
ne,us,light,40.6536111,-97.2858333
bc,ca,triangle,49.25,-123.133333
ut,,fireball,37.924444,-111.426111
bc,,light,48.766256,-117.378181
,gb,cigar,54.988056,-1.619444
ab,ca,unknown,51.083333,-114.083333
nc,us,triangle,36.0872222,-81.9275
wa,us,changing,48.1183333,-123.4294444
ca,us,circle,38.0330556,-122.2658333
ca,us,light,34.0005556,-118.1588889
wa,us,light,47.4236111,-120.3091667
bc,ca,circle,49.266667,-122.783333
id,us,formation,47.7180556,-116.9505556
mn,us,rectangle,44.98,-93.2636111
,,light,21.161908,-86.851528
az,us,sphere,33.4483333,-112.0733333
ma,us,circle,42.0866667,-71.475
ny,,light,40.866487,-73.035662
il,us,circle,41.4286111,-90.4608333
,gb,cigar,51.514125,-0.093689
in,us,rectangle,39.7683333,-86.1580556
wi,us,changing,43.0116667,-88.2313889
mn,us,sphere,44.6669444,-93.6266667
ca,us,light,34.9530556,-120.4347222
on,ca,unknown,43.25,-79.833333
mi,us,light,42.9205556,-83.045
ca,us,egg,32.7152778,-117.1563889
,,light,-35.04278,173.902626
tn,us,unknown,36.5297222,-87.3594444
ga,us,cigar,32.6875,-83.3466667
il,us,sphere,37.6141667,-88.7080556
,au,disk,-31.95224,115.861397
mi,,sphere,42.978118,-85.774354
,gb,unknown,53.716667,-0.333333
,,sphere,13.756465,121.058308
il,us,circle,39.8016667,-89.6436111
fl,us,disk,30.2452778,-85.6483333
fl,us,light,28.5380556,-81.3794444
,au,cigar,-33.861481,151.205475
on,,fireball,44.022711,-79.450837
or,us,triangle,44.6369444,-124.0522222
tx,us,light,31.4883333,-94.9397222
az,us,unknown,33.5091667,-111.8983333
ca,,cylinder,33.129955,-117.308976
,gb,light,51.883333,-0.416667
tx,us,light,31.7586111,-106.4863889
co,us,chevron,39.7661111,-105.0766667
ca,us,disk,38.8055556,-123.0161111
ga,us,chevron,33.4486111,-84.455
wa,us,light,47.5675,-122.6313889
mi,us,triangle,42.9072222,-85.7919444
tx,us,formation,32.7591667,-97.7969444
,,other,55.893118,-3.066606
oh,us,,40.7966667,-81.5216667
ca,us,circle,37.2266667,-121.9736111
,,oval,24.897778,91.871389
ca,us,diamond,33.6694444,-117.8222222
ca,us,circle,34.0522222,-118.2427778
ga,us,other,33.7513889,-84.7477778
,,egg,57.04882,9.921747
ga,us,disk,33.7488889,-84.3880556
,,fireball,34.192537,43.886423
ca,us,fireball,32.7152778,-117.1563889
ca,us,cigar,32.7152778,-117.1563889
ca,us,light,32.7152778,-117.1563889
sc,us,oval,34.2141667,-80.9741667
md,us,light,39.2402778,-76.8397222
wi,us,oval,42.8794444,-88.4741667
ar,us,,35.2783333,-93.1336111
ar,us,triangle,35.2783333,-93.1336111
nj,,light,40.094497,-74.041329
oh,us,oval,39.9611111,-82.9988889
al,us,triangle,31.1227778,-85.4527778
wa,us,fireball,47.4019444,-122.3230556
wa,us,triangle,47.6063889,-122.3308333
tx,us,light,29.4238889,-98.4933333
vt,us,light,43.7844444,-72.4547222
mi,,cigar,43.950567,-86.101657
wa,us,fireball,46.6022222,-120.5047222
wa,us,light,47.6063889,-122.3308333
ca,us,formation,38.4972222,-122.9655556
sc,us,flash,32.9808333,-80.0327778
tx,us,formation,26.2772222,-98.5633333
,,formation,53.324061,-3.827609
ks,us,unknown,39.0483333,-95.6777778
ca,us,cross,39.4458333,-123.8041667
nj,us,light,38.935,-74.9063889
mi,us,light,42.2458333,-84.4013889
ny,us,sphere,43.0944444,-79.0569444
ok,us,egg,35.6011111,-98.1183333
ut,us,formation,40.7608333,-111.8902778
ca,,,33.744461,-118.387017
ca,us,flash,33.1580556,-117.3497222
ca,us,flash,36.8252778,-119.7019444
dc,,light,38.907231,-77.036464
,gb,circle,55.733333,-3.966667
va,us,sphere,36.8813889,-81.7622222
sc,us,fireball,34.1952778,-79.7627778
wi,,unknown,43.797762,-88.003208
pa,us,light,39.9830556,-75.8241667
fl,us,light,26.1416667,-81.795
il,us,diamond,39.6236111,-89.6488889
ok,us,oval,35.2872222,-95.5822222
ia,us,triangle,41.7297222,-93.6055556
ut,us,egg,40.2880556,-109.8538889
ma,us,,42.6555556,-70.6208333
ca,us,unknown,40.1202778,-123.8222222
va,us,light,38.8461111,-77.3066667
mt,us,diamond,45.7008333,-111.7855556
ia,us,triangle,41.3208333,-93.1091667
ca,us,formation,34.8480556,-114.6133333
fl,us,circle,26.1336111,-80.1133333
oh,us,other,39.8208333,-84.0194444
vt,us,other,43.8286111,-72.2466667
mt,us,fireball,46.8722222,-113.9930556
ca,us,disk,35.3733333,-119.0177778
ny,us,unknown,41.2294444,-73.9875
va,us,light,38.8047222,-77.0472222
or,us,,44.3977778,-122.735
co,us,teardrop,39.7047222,-105.0808333
co,us,light,37.9963889,-105.6991667
ns,,cigar,45.068798,-64.469051
ca,us,unknown,37.9063889,-122.0638889
ga,us,light,33.89,-84.1430556
or,us,circle,44.9430556,-123.0338889
id,us,light,48.2766667,-116.5522222
ca,,unknown,36.778261,-119.417932
ma,us,light,42.3583333,-71.0602778
ny,us,light,43.1547222,-77.6158333
or,us,circle,44.0463889,-123.0208333
az,us,oval,32.2216667,-110.9258333
ny,us,other,42.2275,-75.9186111
bc,ca,light,49.683333,-125
tn,us,oval,35.4491667,-86.7888889
mo,,disk,37.315326,-93.5852
mn,us,rectangle,46.1311111,-92.8672222
nh,,disk,43.179832,-71.822287
mi,us,fireball,42.6236111,-85.7602778
on,ca,triangle,43.933333,-79.533333
az,,oval,33.442821,-112.148762
mi,us,fireball,42.6072222,-83.9294444
md,us,light,39.2902778,-76.6125
on,ca,fireball,43.316667,-79.8
or,us,light,45.2630556,-122.6913889
mi,us,light,42.6669444,-84.1741667
sc,us,chevron,32.8544444,-79.975
wa,us,triangle,47.6063889,-122.3308333
al,us,other,34.6391667,-87.1916667
ak,us,changing,59.5469444,-139.7272222
sc,us,unknown,34.0005556,-81.035
me,us,sphere,44.2236111,-70.5138889
ny,us,light,40.8558333,-73.2011111
,gb,oval,51.733333,0.483333
,,other,19.075984,72.877656
mi,us,light,42.5802778,-83.0302778
wa,us,fireball,47.6063889,-122.3308333
nc,us,sphere,36.1344444,-80.6597222
mn,us,light,47.4625,-92.5397222
az,,formation,34.048928,-111.093731
in,us,circle,40.5472222,-86.5244444
fl,us,triangle,30.4055556,-86.6188889
,,other,41.385064,2.173403
ny,us,unknown,42.4527778,-75.0641667
ns,,unknown,44.466471,-63.630461
on,ca,disk,43.9,-78.866667
tx,us,circle,25.9013889,-97.4972222
ma,us,disk,42.2972222,-71.075
ca,us,other,34.2783333,-119.2922222
,,unknown,23.810332,90.412518
tx,,triangle,32.942191,-97.579104
al,us,unknown,32.3666667,-86.3
il,us,oval,41.6411111,-88.4472222
tx,us,light,29.7630556,-95.3630556
ky,us,other,37.2644444,-88.2441667
ca,us,sphere,34.1683333,-118.605
co,us,light,39.6333333,-105.3166667
il,us,other,41.6411111,-88.4472222
ca,us,light,33.5016667,-117.6616667
ca,us,circle,34.2163889,-119.0366667
tn,us,circle,36.2808333,-83.515
tx,us,other,30.2669444,-97.7427778
,,disk,52.093676,-7.620363
ga,us,light,33.9241667,-84.3786111
me,us,light,44.9591667,-70.1544444
wa,us,triangle,47.8108333,-122.3761111
ut,us,flash,40.7608333,-111.8902778
wa,us,light,46.4913889,-122.9366667
fl,us,triangle,25.7902778,-80.1302778
az,us,light,33.4483333,-112.0733333
il,us,light,41.4286111,-90.4608333
nv,us,other,39.5297222,-119.8127778
mo,us,oval,36.6941667,-91.3991667
az,,disk,32.724899,-109.1074
nv,us,cigar,36.175,-115.1363889
fl,us,light,26.5625,-81.9497222
tx,us,other,32.9536111,-96.89
fl,us,light,26.5625,-81.9497222
ok,us,light,35.6327778,-99.3813889
nc,us,oval,35.4725,-77.4158333
wv,us,fireball,38.3855556,-81.8363889
fl,us,other,24.9238889,-80.6280556
ga,us,triangle,33.8025,-85.1886111
ca,us,circle,36.7477778,-119.7713889
pa,us,other,39.7908333,-77.1097222
ny,us,light,40.7141667,-74.0063889
nc,us,oval,35.5138889,-82.3961111
,,circle,48.865263,1.794903
tx,us,other,33.2858333,-96.5725
oh,us,triangle,40.3427778,-80.8183333
oh,us,cross,39.605,-83.3955556
ky,us,unknown,37.7341667,-83.5475
ky,us,disk,38.3325,-82.9486111
,,sphere,13.052414,80.250825
ky,us,sphere,38.4783333,-82.6380556
ky,us,light,37.7622222,-84.8433333
ny,us,light,42.4097222,-74.1527778
pa,us,triangle,40.31,-75.1302778
,gb,light,51.514125,-0.093689
ca,us,fireball,34.1083333,-117.2888889
ia,us,light,41.5236111,-90.5775
ca,us,circle,34.0522222,-118.2427778
ca,,triangle,34.147785,-118.144516
tx,us,formation,31.6033333,-94.6552778
ca,us,formation,37.3688889,-122.0352778
fl,us,sphere,28.0833333,-80.6083333
,gb,fireball,52.3,-1.116667
,,fireball,25.357522,55.391865
,gb,light,51.866667,0.683333
ns,,egg,44.666644,-65.610768
mo,us,unknown,38.7130556,-90.4297222
md,us,triangle,39.5180556,-76.5597222
il,us,triangle,39.9355556,-91.4097222
il,us,teardrop,41.4958333,-87.8486111
va,us,light,37.5536111,-77.4605556
ca,us,fireball,34.1083333,-117.2888889
va,us,light,36.9786111,-76.4283333
ca,us,changing,39.5138889,-121.5552778
ny,us,,44.0125,-75.7947222
ca,us,fireball,39.5138889,-121.5552778
bc,ca,sphere,49.13635335,-122.8213433
ca,us,formation,34.0983333,-118.3258333
,,circle,31.4,30.416667
ny,us,changing,43.0733333,-75.2880556
ut,us,sphere,41.3072222,-111.9594444
sd,us,triangle,44.0805556,-103.2305556
nj,us,unknown,40.6638889,-74.2111111
bc,ca,rectangle,49.25,-122.95
tx,us,light,29.7630556,-95.3630556
il,us,circle,41.6269444,-88.2038889
nc,us,sphere,35.2619444,-81.1875
ca,us,light,39.2655556,-123.2033333
fl,us,sphere,26.7052778,-80.0366667
sc,us,light,34.7019444,-80.895
or,us,sphere,45.2102778,-123.1975
nc,us,other,34.9808333,-79.2244444
in,us,light,41.1305556,-85.1288889
ga,us,light,33.3805556,-84.7997222
bc,ca,light,46.216667,-63.483333
ca,us,changing,36.6777778,-121.6544444
tn,us,other,36.3122222,-87.1413889
or,us,circle,44.9430556,-123.0338889
fl,us,oval,26.2708333,-80.2708333
in,,cylinder,37.99279,-87.507465
co,us,sphere,38.8338889,-104.8208333
tn,,oval,35.845621,-86.39027
tn,us,fireball,35.925,-86.8688889
il,us,light,41.0047222,-88.8916667
fl,us,light,25.7738889,-80.1938889
az,us,light,34.15,-114.2883333
ca,,light,36.858838,-120.456007
mt,us,light,46.0038889,-112.5338889
mt,us,light,46.0038889,-112.5338889
fl,us,circle,25.6788889,-80.3175
ca,us,oval,38.7072222,-121.28
va,us,fireball,36.7222222,-80.8230556
mi,us,rectangle,43.0125,-83.6875
tn,us,disk,35.1494444,-90.0488889
ia,us,triangle,41.5236111,-90.5775
ca,us,rectangle,36.5708333,-119.6111111
ok,us,cigar,35.3272222,-96.925
ky,us,triangle,37.7525,-83.0688889
,,fireball,3.043061,101.440657
mn,us,circle,46.1530556,-95.3286111
nj,us,changing,39.5922222,-74.4513889
mn,us,circle,46.0441667,-95.2911111
nv,us,formation,36.175,-115.1363889
fl,us,chevron,29.2855556,-81.0561111
,,circle,-34.386725,-72.004773
ca,us,chevron,33.1958333,-117.3786111
md,us,oval,39.1625,-76.625
wa,,triangle,48.551367,-123.078106
on,ca,unknown,43.666667,-79.416667
oh,us,light,41.0997222,-80.6497222
,,sphere,43.916231,-123.964
tx,,light,33.109472,-96.971398
ca,,disk,33.100492,-116.301327
me,us,sphere,44.4258333,-69.0069444
oh,,circle,41.326436,-81.459472
mi,us,diamond,42.2458333,-84.4013889
,gb,light,53.716667,-2.083333
ar,us,sphere,33.4463889,-92.1738889
,,light,11.96735,121.924759
tx,us,changing,30.2669444,-97.7427778
ny,us,diamond,40.9113889,-73.7827778
va,us,other,36.8255556,-79.3983333
nj,us,other,40.9586111,-74.0372222
ca,us,light,40.5983333,-124.1561111
ca,us,triangle,32.9786111,-115.5294444
,,light,-40.851875,174.914101
ab,ca,cylinder,51.083333,-114.083333
sc,us,light,34.175,-82.0241667
,gb,flash,51,-3.183333
ns,,light,43.833333,-65.383333
fl,us,light,30.6236111,-84.4147222
on,ca,light,42.983333,-81.25
oh,us,sphere,40.5594444,-83.8352778
or,us,circle,42.5175,-123.4186111
or,us,sphere,42.5175,-123.4186111
oh,us,disk,40.805,-81.9352778
az,us,light,33.4483333,-112.0733333
ca,us,disk,34.1975,-119.1761111
,gb,disk,51.75,-2.2
nc,us,egg,35.4797222,-79.1805556
ca,us,light,34.1808333,-118.3080556
md,us,cigar,39.2902778,-76.6125
fl,us,fireball,27.9375,-82.2861111
fl,us,oval,25.7738889,-80.1938889
,,diamond,43.263013,-2.934985
in,us,flash,40.77,-85.4533333
,,light,21.469114,-78.656894
ny,us,circle,40.7141667,-74.0063889
il,us,light,42.2661111,-89.2411111
ny,us,sphere,40.7141667,-74.0063889
ny,us,fireball,40.7141667,-74.0063889
ok,us,disk,35.4602778,-94.7872222
ny,us,fireball,40.7563889,-73.6452778
pa,us,circle,40.1522222,-75.2666667
pa,us,oval,40.2291667,-74.9372222
nj,us,circle,40.8455556,-74.0883333
ny,us,oval,40.7141667,-74.0063889
ok,us,formation,36.1538889,-95.9925
sd,us,unknown,45.8563889,-96.92
wa,us,light,47.4508333,-122.8261111
,gb,circle,55.833333,-4.25
nj,us,light,40.8577778,-74.4263889
wy,us,triangle,42.8666667,-106.3125
ab,ca,fireball,54.267778,-110.750833
ca,us,triangle,37.5072222,-122.2594444
wa,us,triangle,47.7625,-122.2041667
md,us,light,39.2902778,-76.6125
ar,us,unknown,35.3858333,-94.3983333
la,us,triangle,29.2363889,-89.9872222
wa,us,circle,48.5344444,-123.0158333
ma,us,other,42.3583333,-71.0602778
or,us,sphere,44.2727778,-121.1727778
wa,us,cylinder,47.3177778,-119.5525
tx,us,light,28.0202778,-97.0541667
wa,us,light,47.1302778,-119.2769444
nv,us,disk,37.9297222,-114.4513889
ks,us,unknown,38.3555556,-98.5805556
ia,us,teardrop,41.6266667,-93.7119444
ny,us,triangle,42.2988889,-73.9988889
,gb,sphere,53.888996,-2.633778
ks,us,other,38.3708333,-97.6638889
ks,us,light,37.78,-98.0194444
ks,us,light,37.8072222,-98.4263889
mn,us,rectangle,44.8041667,-93.1666667
az,us,other,33.4483333,-112.0733333
ks,us,triangle,39.1141667,-94.6272222
ga,us,disk,33.8080556,-84.1702778
,,light,38.644684,-9.233385
ny,us,light,42.2175,-78.2755556
ca,,disk,37.786531,-121.980963
ct,us,other,41.35,-72.0788889
pa,us,fireball,40.0288889,-75.6211111
az,us,sphere,33.4222222,-111.8219444
mi,us,changing,42.2916667,-85.5872222
va,us,disk,36.9786111,-76.4283333
mn,us,disk,47.3794444,-94.6038889
nj,,light,40.160667,-74.067975
nj,us,light,39.7763889,-74.8627778
wv,us,light,39.5183333,-80.3038889
or,us,other,42.0527778,-124.2827778
mo,,light,36.614444,-92.105
pa,us,diamond,40.3294444,-76.5155556
pa,us,sphere,39.9522222,-75.1641667
me,,cigar,45.996439,-68.446142
pa,us,light,40.9866667,-75.195
az,us,circle,33.5386111,-112.1852778
,,oval,54.50972,-6.0374
az,us,disk,33.4483333,-112.0733333
wa,us,changing,47.4236111,-120.3091667
fl,,light,25.981202,-80.148379
,,circle,51.394943,-0.19446
ks,us,circle,38.9822222,-94.6705556
ct,us,light,41.7141667,-72.6530556
tn,us,,36.3486111,-82.2108333
wa,us,triangle,47.6447222,-122.6936111
,,oval,37.098519,-8.469395
,gb,fireball,53.533333,-0.05
,,fireball,52.257412,6.792772
yt,ca,sphere,60.183333,-134.716667
il,us,light,41.85,-87.65
tx,us,changing,32.4486111,-99.7327778
nj,us,light,39.7697222,-74.8877778
nc,us,circle,35.7063889,-81.2188889
fl,us,unknown,25.7738889,-80.1938889
