"country","datetime","count"
"us","1/23/2014",20
"us","1/24/2005",7
"us","1/24/2006",8
"us","1/24/2007",16
"us","1/24/2008",16
"us","1/24/2009",11
"us","1/24/2010",1
"us","1/24/2011",8
"us","1/24/2012",10
"us","1/24/2013",8
"us","1/24/2014",22
"us","1/25/2005",6
"us","1/25/2006",6
"us","1/25/2007",16
"us","1/25/2008",8
"us","1/25/2009",8
"us","1/25/2010",6
"us","1/25/2011",4
"us","1/25/2012",16
"us","1/25/2013",12
"us","1/25/2014",24
"us","1/26/2005",4
"us","1/26/2006",4
"us","1/26/2007",9
"us","1/26/2008",16
"us","1/26/2009",10
"us","1/26/2010",3
"us","1/26/2011",6
"us","1/26/2012",8
"us","1/26/2013",6
"us","1/26/2014",11
"us","1/27/2005",5
"us","1/27/2006",6
"us","1/27/2007",7
"us","1/27/2008",10
"us","1/27/2009",6
"us","1/27/2010",4
"us","1/27/2011",8
"us","1/27/2012",13
"us","1/27/2013",6
"us","1/27/2014",9
"us","1/28/2005",12
"us","1/28/2006",4
"us","1/28/2007",8
"us","1/28/2008",10
"us","1/28/2009",13
"us","1/28/2010",7
"us","1/28/2011",7
"us","1/28/2012",17
"us","1/28/2013",3
"us","1/28/2014",13
"us","1/29/2005",3
"us","1/29/2006",7
"us","1/29/2007",11
"us","1/29/2008",10
"us","1/29/2009",11
"us","1/29/2010",4
"us","1/29/2011",9
"us","1/29/2012",13
"us","1/29/2013",4
"us","1/29/2014",15
"us","1/30/2005",4
"us","1/30/2006",2
"us","1/30/2007",6
"us","1/30/2008",10
"us","1/30/2009",9
"us","1/30/2010",2
"us","1/30/2011",2
"us","1/30/2012",11
"us","1/30/2013",7
"us","1/30/2014",15
"us","1/31/2005",6
"us","1/31/2006",4
"us","1/31/2007",3
"us","1/31/2008",12
"us","1/31/2009",17
"us","1/31/2010",3
"us","1/31/2011",5
"us","1/31/2012",4
"us","1/31/2013",11
"us","1/31/2014",19
"us","10/01/2005",41
"us","10/01/2006",46
"us","10/01/2007",13
"us","10/01/2008",24
"us","10/01/2009",10
"us","10/01/2010",12
"us","10/01/2011",16
"us","10/01/2012",13
"us","10/01/2013",17
"us","10/02/2005",10
"us","10/02/2006",11
"us","10/02/2007",9
"us","10/02/2008",10
"us","10/02/2009",7
"us","10/02/2010",12
"us","10/02/2011",7
"us","10/02/2012",20
"us","10/02/2013",17
"us","10/03/2005",9
"us","10/03/2006",16
"us","10/03/2007",12
"us","10/03/2008",8
"us","10/03/2009",11
"us","10/03/2010",13
"us","10/03/2011",7
"us","10/03/2012",15
"us","10/03/2013",17
"us","10/04/2005",18
"us","10/04/2006",9
"us","10/04/2007",9
"us","10/04/2008",7
"us","10/04/2009",6
"us","10/04/2010",7
"us","10/04/2011",5
"us","10/04/2012",14
"us","10/04/2013",28
"us","10/05/2005",10
"us","10/05/2006",4
"us","10/05/2007",12
"us","10/05/2008",4
"us","10/05/2009",7
"us","10/05/2010",11
"us","10/05/2011",17
"us","10/05/2012",22
"us","10/05/2013",28
"us","10/06/2005",9
"us","10/06/2006",10
"us","10/06/2007",15
"us","10/06/2008",10
"us","10/06/2009",5
"us","10/06/2010",13
"us","10/06/2011",20
"us","10/06/2012",24
"us","10/06/2013",16
"us","10/07/2005",6
"us","10/07/2006",6
"us","10/07/2007",11
"us","10/07/2008",12
"us","10/07/2009",6
"us","10/07/2010",9
"us","10/07/2011",13
"us","10/07/2012",10
"us","10/07/2013",12
"us","10/08/2005",8
"us","10/08/2006",8
"us","10/08/2007",4
"us","10/08/2008",16
"us","10/08/2009",10
"us","10/08/2010",19
"us","10/08/2011",26
"us","10/08/2012",11
"us","10/08/2013",21
"us","10/09/2005",6
"us","10/09/2006",8
"us","10/09/2007",11
"us","10/09/2008",19
"us","10/09/2009",11
"us","10/09/2010",23
"us","10/09/2011",19
"us","10/09/2012",15
"us","10/09/2013",22
"us","10/10/2005",10
"us","10/10/2006",9
"us","10/10/2007",18
"us","10/10/2008",17
"us","10/10/2009",9
"us","10/10/2010",17
"us","10/10/2011",12
"us","10/10/2012",19
"us","10/10/2013",13
"us","10/11/2005",10
"us","10/11/2006",9
"us","10/11/2007",6
"us","10/11/2008",10
"us","10/11/2009",9
"us","10/11/2010",8
"us","10/11/2011",8
"us","10/11/2012",13
"us","10/11/2013",21
"us","10/12/2005",10
"us","10/12/2006",5
"us","10/12/2007",12
"us","10/12/2008",12
"us","10/12/2009",4
"us","10/12/2010",16
"us","10/12/2011",7
"us","10/12/2012",28
"us","10/12/2013",30
"us","10/13/2005",13
"us","10/13/2006",10
"us","10/13/2007",10
"us","10/13/2008",6
"us","10/13/2009",6
"us","10/13/2010",23
"us","10/13/2011",12
"us","10/13/2012",26
"us","10/13/2013",29
"us","10/14/2005",11
"us","10/14/2006",10
"us","10/14/2007",9
"us","10/14/2008",11
"us","10/14/2009",8
"us","10/14/2010",6
"us","10/14/2011",23
"us","10/14/2012",19
"us","10/14/2013",15
"us","10/15/2005",25
"us","10/15/2006",11
"us","10/15/2007",14
"us","10/15/2008",17
"us","10/15/2009",11
"us","10/15/2010",15
"us","10/15/2011",22
"us","10/15/2012",14
"us","10/15/2013",17
"us","10/16/2005",13
"us","10/16/2006",8
"us","10/16/2007",6
"us","10/16/2008",8
"us","10/16/2009",11
"us","10/16/2010",13
"us","10/16/2011",15
"us","10/16/2012",22
"us","10/16/2013",14
"us","10/17/2005",14
"us","10/17/2006",7
"us","10/17/2007",5
"us","10/17/2008",13
"us","10/17/2009",17
"us","10/17/2010",6
"us","10/17/2011",18
"us","10/17/2012",16
"us","10/17/2013",13
"us","10/18/2005",8
"us","10/18/2006",8
"us","10/18/2007",4
"us","10/18/2008",10
"us","10/18/2009",3
"us","10/18/2010",7
"us","10/18/2011",16
"us","10/18/2012",13
"us","10/18/2013",22
"us","10/19/2005",7
"us","10/19/2006",6
"us","10/19/2007",13
"us","10/19/2008",18
"us","10/19/2009",7
"us","10/19/2010",10
"us","10/19/2011",13
"us","10/19/2012",16
"us","10/19/2013",35
"us","10/20/2005",17
"us","10/20/2006",12
"us","10/20/2007",16
"us","10/20/2008",12
"us","10/20/2009",11
"us","10/20/2010",15
"us","10/20/2011",19
"us","10/20/2012",27
"us","10/20/2013",12
"us","10/21/2005",4
"us","10/21/2006",8
"us","10/21/2007",15
"us","10/21/2008",9
"us","10/21/2009",5
"us","10/21/2010",8
"us","10/21/2011",26
"us","10/21/2012",23
"us","10/21/2013",16
"us","10/22/2005",14
"us","10/22/2006",8
"us","10/22/2007",10
"us","10/22/2008",12
"us","10/22/2009",5
"us","10/22/2010",14
"us","10/22/2011",29
"us","10/22/2012",17
"us","10/22/2013",24
"us","10/23/2005",8
"us","10/23/2006",9
"us","10/23/2007",14
"us","10/23/2008",17
"us","10/23/2009",3
"us","10/23/2010",13
"us","10/23/2011",31
"us","10/23/2012",19
"us","10/23/2013",26
"us","10/24/2005",9
"us","10/24/2006",6
"us","10/24/2007",12
"us","10/24/2008",13
"us","10/24/2009",11
"us","10/24/2010",2
"us","10/24/2011",14
"us","10/24/2012",29
"us","10/24/2013",32
"us","10/25/2005",6
"us","10/25/2006",12
"us","10/25/2007",9
"us","10/25/2008",15
"us","10/25/2009",8
"us","10/25/2010",6
"us","10/25/2011",21
"us","10/25/2012",8
"us","10/25/2013",23
"us","10/26/2005",12
"us","10/26/2006",8
"us","10/26/2007",10
"us","10/26/2008",13
"us","10/26/2009",8
"us","10/26/2010",7
"us","10/26/2011",7
"us","10/26/2012",10
"us","10/26/2013",25
"us","10/27/2005",5
"us","10/27/2006",7
"us","10/27/2007",6
"us","10/27/2008",12
"us","10/27/2009",8
"us","10/27/2010",14
"us","10/27/2011",10
"us","10/27/2012",20
"us","10/27/2013",12
"us","10/28/2005",12
"us","10/28/2006",14
"us","10/28/2007",13
"us","10/28/2008",25
"us","10/28/2009",8
"us","10/28/2010",6
"us","10/28/2011",25
"us","10/28/2012",7
"us","10/28/2013",11
"us","10/29/2005",10
"us","10/29/2006",7
"us","10/29/2007",13
"us","10/29/2008",14
"us","10/29/2009",8
"us","10/29/2010",22
"us","10/29/2011",16
"us","10/29/2012",12
"us","10/29/2013",8
"us","10/30/2005",16
"us","10/30/2006",8
"us","10/30/2007",11
"us","10/30/2008",19
"us","10/30/2009",3
"us","10/30/2010",13
"us","10/30/2011",16
"us","10/30/2012",14
"us","10/30/2013",19
"us","10/31/2005",33
"us","10/31/2006",9
"us","10/31/2007",5
"us","10/31/2008",28
"us","10/31/2009",10
"us","10/31/2010",19
"us","10/31/2011",21
"us","10/31/2012",14
"us","10/31/2013",16
"us","11/01/2005",16
"us","11/01/2006",12
"us","11/01/2007",19
"us","11/01/2008",21
"us","11/01/2009",12
"us","11/01/2010",11
"us","11/01/2011",21
"us","11/01/2012",18
"us","11/01/2013",29
"us","11/02/2005",20
"us","11/02/2006",3
"us","11/02/2007",16
"us","11/02/2008",16
"us","11/02/2009",6
"us","11/02/2010",17
"us","11/02/2011",11
"us","11/02/2012",16
"us","11/02/2013",28
"us","11/03/2005",20
"us","11/03/2006",7
"us","11/03/2007",10
"us","11/03/2008",10
"us","11/03/2009",6
"us","11/03/2010",11
"us","11/03/2011",13
"us","11/03/2012",39
"us","11/03/2013",27
"us","11/04/2005",11
"us","11/04/2006",8
"us","11/04/2007",15
"us","11/04/2008",7
"us","11/04/2009",4
"us","11/04/2010",12
"us","11/04/2011",8
"us","11/04/2012",20
"us","11/04/2013",22
"us","11/05/2005",18
"us","11/05/2006",8
"us","11/05/2007",20
"us","11/05/2008",4
"us","11/05/2009",9
"us","11/05/2010",12
"us","11/05/2011",15
"us","11/05/2012",23
"us","11/05/2013",19
"us","11/06/2005",10
"us","11/06/2006",8
"us","11/06/2007",9
"us","11/06/2008",10
"us","11/06/2009",6
"us","11/06/2010",9
"us","11/06/2011",19
"us","11/06/2012",23
"us","11/06/2013",18
"us","11/07/2005",24
"us","11/07/2006",10
"us","11/07/2007",8
"us","11/07/2008",8
"us","11/07/2009",7
"us","11/07/2010",10
"us","11/07/2011",10
"us","11/07/2012",23
"us","11/07/2013",13
"us","11/08/2005",11
"us","11/08/2006",18
"us","11/08/2007",11
"us","11/08/2008",12
"us","11/08/2009",8
"us","11/08/2010",14
"us","11/08/2011",13
"us","11/08/2012",36
"us","11/08/2013",12
"us","11/09/2005",14
"us","11/09/2006",8
"us","11/09/2007",11
"us","11/09/2008",14
"us","11/09/2009",8
"us","11/09/2010",13
"us","11/09/2011",10
"us","11/09/2012",18
"us","11/09/2013",21
"us","11/10/2005",15
"us","11/10/2006",7
"us","11/10/2007",16
"us","11/10/2008",12
"us","11/10/2009",5
"us","11/10/2010",12
"us","11/10/2011",8
"us","11/10/2012",38
"us","11/10/2013",26
"us","11/11/2005",11
"us","11/11/2006",11
"us","11/11/2007",10
"us","11/11/2008",5
"us","11/11/2009",5
"us","11/11/2010",8
"us","11/11/2011",15
"us","11/11/2012",21
"us","11/11/2013",12
"us","11/12/2005",7
"us","11/12/2006",3
"us","11/12/2007",13
"us","11/12/2008",13
"us","11/12/2009",12
"us","11/12/2010",14
"us","11/12/2011",17
"us","11/12/2012",17
"us","11/12/2013",19
"us","11/13/2005",4
"us","11/13/2006",7
"us","11/13/2007",16
"us","11/13/2008",9
"us","11/13/2009",13
"us","11/13/2010",9
"us","11/13/2011",8
"us","11/13/2012",25
"us","11/13/2013",25
"us","11/14/2005",14
"us","11/14/2006",6
"us","11/14/2007",9
"us","11/14/2008",11
"us","11/14/2009",8
"us","11/14/2010",11
"us","11/14/2011",11
"us","11/14/2012",29
"us","11/14/2013",10
"us","11/15/2005",21
"us","11/15/2006",13
"us","11/15/2007",10
"us","11/15/2008",15
"us","11/15/2009",9
"us","11/15/2010",11
"us","11/15/2011",15
"us","11/15/2012",16
"us","11/15/2013",25
"us","11/16/2005",8
"us","11/16/2006",12
"us","11/16/2007",6
"us","11/16/2008",9
"us","11/16/2009",13
"us","11/16/2010",4
"us","11/16/2011",21
"us","11/16/2012",27
"us","11/16/2013",29
"us","11/17/2005",7
"us","11/17/2006",8
"us","11/17/2007",8
"us","11/17/2008",18
"us","11/17/2009",14
"us","11/17/2010",16
"us","11/17/2011",14
"us","11/17/2012",35
"us","11/17/2013",16
"us","11/18/2005",11
"us","11/18/2006",12
"us","11/18/2007",8
"us","11/18/2008",16
"us","11/18/2009",6
"us","11/18/2010",8
"us","11/18/2011",11
"us","11/18/2012",23
"us","11/18/2013",16
"us","11/19/2005",4
"us","11/19/2006",17
"us","11/19/2007",5
"us","11/19/2008",14
"us","11/19/2009",7
"us","11/19/2010",8
"us","11/19/2011",10
"us","11/19/2012",17
"us","11/19/2013",26
"us","11/20/2005",10
"us","11/20/2006",7
"us","11/20/2007",4
"us","11/20/2008",22
"us","11/20/2009",7
"us","11/20/2010",7
"us","11/20/2011",5
"us","11/20/2012",9
"us","11/20/2013",31
"us","11/21/2005",5
"us","11/21/2006",11
"us","11/21/2007",7
"us","11/21/2008",20
"us","11/21/2009",6
"us","11/21/2010",9
"us","11/21/2011",6
"us","11/21/2012",14
"us","11/21/2013",13
"us","11/22/2005",21
"us","11/22/2006",13
"us","11/22/2007",5
"us","11/22/2008",10
"us","11/22/2009",4
"us","11/22/2010",11
"us","11/22/2011",6
"us","11/22/2012",37
"us","11/22/2013",18
"us","11/23/2005",10
"us","11/23/2006",7
"us","11/23/2007",10
"us","11/23/2008",15
"us","11/23/2009",4
"us","11/23/2010",5
"us","11/23/2011",10
"us","11/23/2012",15
"us","11/23/2013",21
"us","11/24/2005",9
"us","11/24/2006",14
"us","11/24/2007",4
"us","11/24/2008",8
"us","11/24/2009",9
"us","11/24/2010",4
"us","11/24/2011",21
"us","11/24/2012",18
"us","11/24/2013",22
"us","11/25/2005",11
"us","11/25/2006",6
"us","11/25/2007",4
"us","11/25/2008",8
"us","11/25/2009",13
"us","11/25/2010",6
"us","11/25/2011",13
"us","11/25/2012",17
"us","11/25/2013",13
"us","11/26/2005",5
"us","11/26/2006",15
"us","11/26/2007",6
"us","11/26/2008",9
"us","11/26/2009",13
"us","11/26/2010",4
"us","11/26/2011",12
"us","11/26/2012",7
"us","11/26/2013",14
"us","11/27/2005",5
"us","11/27/2006",10
"us","11/27/2007",7
"us","11/27/2008",15
"us","11/27/2009",7
"us","11/27/2010",4
"us","11/27/2011",9
"us","11/27/2012",10
"us","11/27/2013",11
"us","11/28/2005",6
"us","11/28/2006",37
"us","11/28/2007",12
"us","11/28/2008",13
"us","11/28/2009",9
"us","11/28/2010",9
"us","11/28/2011",8
"us","11/28/2012",18
"us","11/28/2013",40
"us","11/29/2005",5
"us","11/29/2006",3
"us","11/29/2007",8
"us","11/29/2008",5
"us","11/29/2009",2
"us","11/29/2010",1
"us","11/29/2011",8
"us","11/29/2012",15
"us","11/29/2013",28
"us","11/30/2005",6
"us","11/30/2006",11
"us","11/30/2007",8
"us","11/30/2008",5
"us","11/30/2009",3
"us","11/30/2010",3
"us","11/30/2011",7
"us","11/30/2012",10
"us","11/30/2013",30
"us","12/01/2005",9
"us","12/01/2006",12
"us","12/01/2007",13
"us","12/01/2008",7
"us","12/01/2009",18
"us","12/01/2010",9
"us","12/01/2011",18
"us","12/01/2012",9
"us","12/01/2013",14
"us","12/02/2005",7
"us","12/02/2006",8
"us","12/02/2007",6
"us","12/02/2008",11
"us","12/02/2009",10
"us","12/02/2010",11
"us","12/02/2011",15
"us","12/02/2012",4
"us","12/02/2013",14
"us","12/03/2005",9
"us","12/03/2006",9
"us","12/03/2007",9
"us","12/03/2008",9
"us","12/03/2009",5
"us","12/03/2010",6
"us","12/03/2011",15
"us","12/03/2012",12
"us","12/03/2013",22
"us","12/04/2005",3
"us","12/04/2006",5
"us","12/04/2007",14
"us","12/04/2008",6
"us","12/04/2009",10
"us","12/04/2010",7
"us","12/04/2011",7
"us","12/04/2012",20
"us","12/04/2013",13
"us","12/05/2005",10
"us","12/05/2006",12
"us","12/05/2007",6
"us","12/05/2008",10
"us","12/05/2009",7
"us","12/05/2010",5
"us","12/05/2011",9
"us","12/05/2012",20
"us","12/05/2013",7
"us","12/06/2005",5
"us","12/06/2006",11
"us","12/06/2007",6
"us","12/06/2008",13
"us","12/06/2009",6
"us","12/06/2010",8
"us","12/06/2011",6
"us","12/06/2012",21
"us","12/06/2013",22
"us","12/07/2005",4
"us","12/07/2006",11
"us","12/07/2007",3
"us","12/07/2008",7
"us","12/07/2009",5
"us","12/07/2010",4
"us","12/07/2011",9
"us","12/07/2012",20
"us","12/07/2013",23
"us","12/08/2005",8
"us","12/08/2006",10
"us","12/08/2007",9
"us","12/08/2008",6
"us","12/08/2009",2
"us","12/08/2010",6
"us","12/08/2011",10
"us","12/08/2012",16
"us","12/08/2013",9
"us","12/09/2005",1
"us","12/09/2006",13
"us","12/09/2007",4
"us","12/09/2008",2
"us","12/09/2009",6
"us","12/09/2010",10
"us","12/09/2011",11
"us","12/09/2012",10
"us","12/09/2013",14
"us","12/10/2005",9
"us","12/10/2006",8
"us","12/10/2007",37
"us","12/10/2008",10
"us","12/10/2009",6
"us","12/10/2010",15
"us","12/10/2011",5
"us","12/10/2012",14
"us","12/10/2013",19
"us","12/11/2005",3
"us","12/11/2006",9
"us","12/11/2007",8
"us","12/11/2008",2
"us","12/11/2009",10
"us","12/11/2010",8
"us","12/11/2011",11
"us","12/11/2012",14
"us","12/11/2013",13
"us","12/12/2005",8
"us","12/12/2006",5
"us","12/12/2007",19
"us","12/12/2008",6
"us","12/12/2009",15
"us","12/12/2010",4
"us","12/12/2011",9
"us","12/12/2012",23
"us","12/12/2013",20
"us","12/13/2005",12
"us","12/13/2006",15
"us","12/13/2007",7
"us","12/13/2008",13
"us","12/13/2009",5
"us","12/13/2010",7
"us","12/13/2011",8
"us","12/13/2012",29
"us","12/13/2013",31
"us","12/14/2005",5
"us","12/14/2006",8
"us","12/14/2007",9
"us","12/14/2008",9
"us","12/14/2009",7
"us","12/14/2010",4
"us","12/14/2011",10
"us","12/14/2012",16
"us","12/14/2013",11
"us","12/15/2005",9
"us","12/15/2006",17
"us","12/15/2007",14
"us","12/15/2008",7
"us","12/15/2009",6
"us","12/15/2010",7
"us","12/15/2011",8
"us","12/15/2012",15
"us","12/15/2013",9
"us","12/16/2005",5
"us","12/16/2006",27
"us","12/16/2007",3
"us","12/16/2008",10
"us","12/16/2009",2
"us","12/16/2010",7
"us","12/16/2011",12
"us","12/16/2012",10
"us","12/16/2013",9
"us","12/17/2005",3
"us","12/17/2006",4
"us","12/17/2007",1
"us","12/17/2008",6
"us","12/17/2009",5
"us","12/17/2010",4
"us","12/17/2011",22
"us","12/17/2012",6
"us","12/17/2013",14
"us","12/18/2005",7
"us","12/18/2006",10
"us","12/18/2007",2
"us","12/18/2008",14
"us","12/18/2009",3
"us","12/18/2010",6
"us","12/18/2011",17
"us","12/18/2012",13
"us","12/18/2013",15
"us","12/19/2005",5
"us","12/19/2006",5
"us","12/19/2007",3
"us","12/19/2008",6
"us","12/19/2009",4
"us","12/19/2010",5
"us","12/19/2011",8
"us","12/19/2012",12
"us","12/19/2013",19
"us","12/20/2005",4
"us","12/20/2006",4
"us","12/20/2007",9
"us","12/20/2008",6
"us","12/20/2009",9
"us","12/20/2010",3
"us","12/20/2011",13
"us","12/20/2012",23
"us","12/20/2013",7
"us","12/21/2005",6
"us","12/21/2006",7
"us","12/21/2007",6
"us","12/21/2008",3
"us","12/21/2009",6
"us","12/21/2010",6
"us","12/21/2011",6
"us","12/21/2012",25
"us","12/21/2013",13
"us","12/22/2005",6
"us","12/22/2006",1
"us","12/22/2007",8
"us","12/22/2008",8
"us","12/22/2009",3
"us","12/22/2010",2
"us","12/22/2011",10
"us","12/22/2012",22
"us","12/22/2013",13
"us","12/23/2005",9
"us","12/23/2006",5
"us","12/23/2007",16
"us","12/23/2008",4
"us","12/23/2009",7
"us","12/23/2010",6
"us","12/23/2011",15
"us","12/23/2012",17
"us","12/23/2013",18
"us","12/24/2005",7
"us","12/24/2006",11
"us","12/24/2007",10
"us","12/24/2008",8
"us","12/24/2009",4
"us","12/24/2010",12
"us","12/24/2011",38
"us","12/24/2012",22
"us","12/24/2013",45
"us","12/25/2005",4
"us","12/25/2006",5
"us","12/25/2007",5
"us","12/25/2008",8
"us","12/25/2009",3
"us","12/25/2010",5
"us","12/25/2011",27
"us","12/25/2012",28
"us","12/25/2013",42
"us","12/26/2005",2
"us","12/26/2006",6
"us","12/26/2007",3
"us","12/26/2008",2
"us","12/26/2009",7
"us","12/26/2010",6
"us","12/26/2011",13
"us","12/26/2012",7
"us","12/26/2013",23
"us","12/27/2005",10
"us","12/27/2006",8
"us","12/27/2007",2
"us","12/27/2008",9
"us","12/27/2009",3
"us","12/27/2010",5
"us","12/27/2011",8
"us","12/27/2012",12
"us","12/27/2013",27
"us","12/28/2005",8
"us","12/28/2006",9
"us","12/28/2007",5
"us","12/28/2008",8
"us","12/28/2009",4
"us","12/28/2010",5
"us","12/28/2011",7
"us","12/28/2012",18
"us","12/28/2013",26
"us","12/29/2005",5
"us","12/29/2006",4
"us","12/29/2007",7
"us","12/29/2008",18
"us","12/29/2009",8
"us","12/29/2010",12
"us","12/29/2011",12
"us","12/29/2012",14
"us","12/29/2013",15
"us","12/30/2005",3
"us","12/30/2006",4
"us","12/30/2007",7
"us","12/30/2008",8
"us","12/30/2009",4
"us","12/30/2010",4
"us","12/30/2011",10
"us","12/30/2012",11
"us","12/30/2013",10
"us","12/31/2005",2
"us","12/31/2006",15
"us","12/31/2007",16
"us","12/31/2008",13
"us","12/31/2009",16
"us","12/31/2010",24
"us","12/31/2011",52
"us","12/31/2012",59
"us","12/31/2013",79
"us","2/13/2005",3
"us","2/13/2006",11
"us","2/13/2007",4
"us","2/13/2008",12
"us","2/13/2009",17
"us","2/13/2010",6
"us","2/13/2011",6
"us","2/13/2012",8
"us","2/13/2013",11
"us","2/13/2014",13
"us","2/14/2005",9
"us","2/14/2006",8
"us","2/14/2007",6
"us","2/14/2008",9
"us","2/14/2009",9
"us","2/14/2010",7
"us","2/14/2011",12
"us","2/14/2012",8
"us","2/14/2013",15
"us","2/14/2014",26
"us","2/15/2005",11
"us","2/15/2006",14
"us","2/15/2007",6
"us","2/15/2008",6
"us","2/15/2009",12
"us","2/15/2010",5
"us","2/15/2011",7
"us","2/15/2012",10
"us","2/15/2013",10
"us","2/15/2014",12
"us","2/16/2005",4
"us","2/16/2006",5
"us","2/16/2007",8
"us","2/16/2008",10
"us","2/16/2009",14
"us","2/16/2010",6
"us","2/16/2011",6
"us","2/16/2012",11
"us","2/16/2013",13
"us","2/16/2014",8
"us","2/17/2005",9
"us","2/17/2006",9
"us","2/17/2007",8
"us","2/17/2008",12
"us","2/17/2009",10
"us","2/17/2010",2
"us","2/17/2011",7
"us","2/17/2012",15
"us","2/17/2013",5
"us","2/17/2014",12
"us","2/18/2005",8
"us","2/18/2006",4
"us","2/18/2007",4
"us","2/18/2008",9
"us","2/18/2009",7
"us","2/18/2010",8
"us","2/18/2011",10
"us","2/18/2012",6
"us","2/18/2013",4
"us","2/18/2014",16
"us","2/19/2005",9
"us","2/19/2006",4
"us","2/19/2008",19
"us","2/19/2009",5
"us","2/19/2010",6
"us","2/19/2011",9
"us","2/19/2012",9
"us","2/19/2013",8
"us","2/19/2014",15
"us","2/20/2005",3
"us","2/20/2006",7
"us","2/20/2007",5
"us","2/20/2008",26
"us","2/20/2009",11
"us","2/20/2010",3
"us","2/20/2011",9
"us","2/20/2012",9
"us","2/20/2013",9
"us","2/20/2014",16
"us","2/21/2005",7
"us","2/21/2006",2
"us","2/21/2007",8
"us","2/21/2008",13
"us","2/21/2009",12
"us","2/21/2010",4
"us","2/21/2011",10
"us","2/21/2012",7
"us","2/21/2013",3
"us","2/21/2014",26
"us","2/22/2005",7
"us","2/22/2006",4
"us","2/22/2007",14
"us","2/22/2008",9
"us","2/22/2009",8
"us","2/22/2010",2
"us","2/22/2011",10
"us","2/22/2012",10
"us","2/22/2013",6
"us","2/22/2014",31
"us","2/23/2005",14
"us","2/23/2006",8
"us","2/23/2007",4
"us","2/23/2008",9
"us","2/23/2009",8
"us","2/23/2010",3
"us","2/23/2011",8
"us","2/23/2012",8
"us","2/23/2013",10
"us","2/23/2014",22
"us","2/24/2005",12
"us","2/24/2006",6
"us","2/24/2007",11
"us","2/24/2008",5
"us","2/24/2009",13
"us","2/24/2010",4
"us","2/24/2011",4
"us","2/24/2012",6
"us","2/24/2013",8
"us","2/24/2014",15
"us","2/25/2005",9
"us","2/25/2006",5
"us","2/25/2007",5
"us","2/25/2008",9
"us","2/25/2009",10
"us","2/25/2010",4
"us","2/25/2011",8
"us","2/25/2012",11
"us","2/25/2013",10
"us","2/25/2014",8
"us","2/26/2005",7
"us","2/26/2006",8
"us","2/26/2007",4
"us","2/26/2008",8
"us","2/26/2009",9
"us","2/26/2010",4
"us","2/26/2011",6
"us","2/26/2012",11
"us","2/26/2013",11
"us","2/26/2014",15
"us","2/27/2005",9
"us","2/27/2006",3
"us","2/27/2007",5
"us","2/27/2008",17
"us","2/27/2009",11
"us","2/27/2010",6
"us","2/27/2011",3
"us","2/27/2012",9
"us","2/27/2013",10
"us","2/27/2014",19
"us","2/28/2005",4
"us","2/28/2006",7
"us","2/28/2007",17
"us","2/28/2008",10
"us","2/28/2009",5
"us","2/28/2010",9
"us","2/28/2011",10
"us","2/28/2012",10
"us","2/28/2013",9
"us","2/28/2014",16
"us","2/29/2008",7
"us","2/29/2012",6
"us","3/13/2005",10
"us","3/13/2006",14
"us","3/13/2007",11
"us","3/13/2008",10
"us","3/13/2009",6
"us","3/13/2010",10
"us","3/13/2011",7
"us","3/13/2012",19
"us","3/13/2013",9
"us","3/13/2014",8
"us","3/14/2005",9
"us","3/14/2006",11
"us","3/14/2007",11
"us","3/14/2008",6
"us","3/14/2009",13
"us","3/14/2010",8
"us","3/14/2011",5
"us","3/14/2012",27
"us","3/14/2013",10
"us","3/14/2014",4
"us","3/15/2005",13
"us","3/15/2006",15
"us","3/15/2007",10
"us","3/15/2008",16
"us","3/15/2009",14
"us","3/15/2010",4
"us","3/15/2011",7
"us","3/15/2012",13
"us","3/15/2013",14
"us","3/15/2014",15
"us","3/16/2005",7
"us","3/16/2006",9
"us","3/16/2007",10
"us","3/16/2008",6
"us","3/16/2009",12
"us","3/16/2010",12
"us","3/16/2011",8
"us","3/16/2012",19
"us","3/16/2013",11
"us","3/16/2014",7
"us","3/17/2005",6
"us","3/17/2006",4
"us","3/17/2007",8
"us","3/17/2008",5
"us","3/17/2009",13
"us","3/17/2010",5
"us","3/17/2011",5
"us","3/17/2012",15
"us","3/17/2013",8
"us","3/17/2014",5
"us","3/18/2005",6
"us","3/18/2006",9
"us","3/18/2007",10
"us","3/18/2008",5
"us","3/18/2009",5
"us","3/18/2010",10
"us","3/18/2011",8
"us","3/18/2012",27
"us","3/18/2013",3
"us","3/18/2014",10
"us","3/19/2005",7
"us","3/19/2006",7
"us","3/19/2007",6
"us","3/19/2008",6
"us","3/19/2009",9
"us","3/19/2010",10
"us","3/19/2011",12
"us","3/19/2012",16
"us","3/19/2013",4
"us","3/19/2014",18
"us","3/20/2005",7
"us","3/20/2006",1
"us","3/20/2007",10
"us","3/20/2008",7
"us","3/20/2009",14
"us","3/20/2010",6
"us","3/20/2011",11
"us","3/20/2012",20
"us","3/20/2013",12
"us","3/20/2014",20
"us","3/21/2005",15
"us","3/21/2006",5
"us","3/21/2007",5
"us","3/21/2008",13
"us","3/21/2009",9
"us","3/21/2010",4
"us","3/21/2011",3
"us","3/21/2012",16
"us","3/21/2013",5
"us","3/21/2014",12
"us","3/22/2005",6
"us","3/22/2006",6
"us","3/22/2007",8
"us","3/22/2008",9
"us","3/22/2009",8
